event_id,household_id,stock_id,product_id,product_name,action_type,quantity,timestamp,expiry_date,classification,location,category_name,dias_para_vencer,nutriscore,calories_100g,proteins_100g,carbs_100g
36e6d4d6-7,2,8c31a6f6,47626,Large Lemon,IN,1,2026-02-27T17:54:36.000000,2026-03-06,Purchase,Refrigerador,Frutas y Verduras,7,B,55.0,10.7,2.36
92ba2941-9,1,fdacde8b,42265,Organic Baby Carrots,IN,1,2026-04-12T10:01:36.000000,2026-04-19,Purchase,Refrigerador,Frutas y Verduras,7,A,35.0,1.18,8.24
375ffef8-a,2,3bb3b68f,8518,Organic Red Onion,IN,2,2026-04-04T11:20:36.000000,2026-04-11,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,6.76
8b99f24d-9,8,6df925f3,44359,Organic Small Bunch Celery,OUT,1,2026-03-10T23:59:59.000000,2026-03-07,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,392.0,7.43,76.25
dae9ed84-3,3,6f4a335f,44359,Organic Small Bunch Celery,IN,1,2026-03-13T13:30:36.000000,2026-03-20,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
bf366aa1-a,4,124cc1a8,42265,Organic Baby Carrots,OUT,2,2026-04-08T15:22:36.000000,2026-04-14,Consumption,Refrigerador,Frutas y Verduras,6,A,35.0,1.18,8.24
b6721995-c,7,f17e922b,8277,Apple Honeycrisp Organic,IN,3,2026-04-13T16:11:36.000000,2026-04-20,Purchase,Refrigerador,Frutas y Verduras,7,,,0.102,14.7
202c6189-d,3,f26cf87d,21903,Organic Baby Spinach,IN,2,2026-02-04T12:57:36.000000,2026-02-11,Purchase,Refrigerador,Frutas y Verduras,7,A,23.0,2.68,3.36
ed5ce1fc-5,9,d08bb0f3,21903,Organic Baby Spinach,IN,1,2026-03-04T13:45:36.000000,2026-03-11,Purchase,Refrigerador,Frutas y Verduras,7,A,23.0,2.68,3.36
4646a7f0-7,1,d6fb70c8,44632,Sparkling Water Grapefruit,OUT,2,2026-03-25T07:35:36.000000,2026-04-21,Consumption,Estante,Bebidas,27,A,36.0,0.58,9.15
72977257-7,1,9eb1b408,27104,Fresh Cauliflower,OUT,1,2026-04-24T23:59:59.000000,2026-04-21,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,52.0,1.94,5.01
df3f29c9-5,2,46bb12e6,44632,Sparkling Water Grapefruit,OUT,2,2026-02-17T08:50:36.000000,2026-03-18,Consumption,Estante,Bebidas,29,A,36.0,0.58,9.15
fa409b68-e,6,4139bd05,31717,Organic Cilantro,IN,3,2026-02-08T08:09:36.000000,2026-02-15,Purchase,Refrigerador,Frutas y Verduras,7,A,0.0,0.0,0.0
afb8a12e-c,4,c4a6bd2f,47766,Organic Avocado,IN,2,2026-02-08T11:05:36.000000,2026-02-15,Purchase,Refrigerador,Frutas y Verduras,7,D,427.0,1.9,7.36
d075b798-d,6,15fc6ab7,26209,Limes,IN,2,2026-03-21T17:59:36.000000,2026-03-28,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.0,10.4
daa554fa-3,0,4025fba0,42265,Organic Baby Carrots,OUT,1,2026-03-25T01:23:36.000000,2026-03-27,Consumption,Refrigerador,Frutas y Verduras,2,A,35.0,1.18,8.24
8d03939a-a,2,e4b8f792,49235,Organic Half & Half,IN,3,2026-02-21T20:04:36.000000,2026-03-05,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
cae10070-5,8,9d1f6f62,27966,Organic Raspberries,IN,1,2026-04-28T23:52:36.000000,2026-05-05,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
f9099fb3-3,1,ad8ee333,31717,Organic Cilantro,OUT,1,2026-02-10T16:28:36.000000,2026-02-15,Consumption,Refrigerador,Frutas y Verduras,5,A,0.0,0.0,0.0
e64cf352-2,2,07c89044,44359,Organic Small Bunch Celery,IN,3,2026-03-15T13:11:36.000000,2026-03-22,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
aaf61fb2-7,4,6ca9c88c,22935,Organic Yellow Onion,IN,2,2026-03-12T17:48:36.000000,2026-03-19,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,7.43
0d5c07e8-3,4,1f7ace9f,37646,Organic Gala Apples,OUT,3,2026-04-28T13:34:36.000000,2026-05-05,Consumption,Refrigerador,Frutas y Verduras,7,B,52.0,0.32,14.3
68213aee-3,9,12e71690,8277,Apple Honeycrisp Organic,OUT,1,2026-03-17T19:07:36.000000,2026-03-24,Consumption,Refrigerador,Frutas y Verduras,7,,,0.102,14.7
8c318a66-3,1,698e48d8,24852,Banana,OUT,1,2026-03-06T23:59:59.000000,2026-03-03,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,312.0,12.5,40.6
5ace01f3-c,0,7e8f920c,8277,Apple Honeycrisp Organic,OUT,1,2026-02-24T11:20:36.000000,2026-02-21,Waste,Refrigerador,Frutas y Verduras,-3,,,0.102,14.7
ba89297a-9,3,7ec4ed2e,30391,Organic Cucumber,IN,2,2026-03-24T12:52:36.000000,2026-03-31,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
1e6722bf-4,4,f78786de,40706,Organic Grape Tomatoes,IN,3,2026-02-19T16:54:36.000000,2026-02-26,Purchase,Refrigerador,Frutas y Verduras,7,A,36.0,1.19,7.14
6247160e-8,8,f4970654,24852,Banana,IN,2,2026-03-31T11:33:36.000000,2026-04-07,Purchase,Refrigerador,Frutas y Verduras,7,D,312.0,12.5,40.6
1cc6db09-9,9,d9a3f983,42265,Organic Baby Carrots,OUT,1,2026-04-14T22:25:36.000000,2026-04-15,Consumption,Refrigerador,Frutas y Verduras,1,A,35.0,1.18,8.24
342b0a6b-a,2,88e839b3,34126,Organic Italian Parsley Bunch,OUT,3,2026-02-13T00:14:36.000000,2026-02-17,Consumption,Refrigerador,Frutas y Verduras,4,D,392.0,7.43,76.25
84739ab4-9,2,5bc86106,47209,Organic Hass Avocado,OUT,3,2026-03-26T08:18:36.000000,2026-03-27,Consumption,Refrigerador,Frutas y Verduras,1,,,1.81,8.32
020a5c06-3,5,44210caa,26209,Limes,OUT,2,2026-04-09T21:59:36.000000,2026-04-12,Consumption,Refrigerador,Frutas y Verduras,3,A,30.0,0.0,10.4
75c7134f-b,4,28840033,31717,Organic Cilantro,OUT,3,2026-02-23T23:59:59.000000,2026-02-20,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,0.0,0.0,0.0
d80b9b6f-8,0,0ec159b6,47209,Organic Hass Avocado,IN,3,2026-04-06T20:04:36.000000,2026-04-13,Purchase,Refrigerador,Frutas y Verduras,7,,,1.81,8.32
6c830a08-4,5,99c087c7,28985,Michigan Organic Kale,OUT,2,2026-03-23T23:59:59.000000,2026-03-20,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,35.0,2.92,4.42
884908c1-c,7,2e93fc91,24852,Banana,IN,3,2026-04-11T14:14:36.000000,2026-04-18,Purchase,Refrigerador,Frutas y Verduras,7,D,312.0,12.5,40.6
ea8e5725-0,2,6687dde7,47209,Organic Hass Avocado,IN,2,2026-02-13T12:20:36.000000,2026-02-20,Purchase,Refrigerador,Frutas y Verduras,7,,,1.81,8.32
ac211ae7-5,4,c22a48c5,19057,Organic Large Extra Fancy Fuji Apple,OUT,2,2026-02-17T16:41:36.000000,2026-02-24,Consumption,Refrigerador,Frutas y Verduras,7,,,0.148,15.7
2a620bf6-1,6,d217b436,28985,Michigan Organic Kale,OUT,1,2026-02-24T23:59:59.000000,2026-02-21,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,35.0,2.92,4.42
9e7108c5-a,1,a2e92460,44632,Sparkling Water Grapefruit,OUT,1,2026-04-15T16:12:36.000000,2026-05-09,Consumption,Estante,Bebidas,24,A,36.0,0.58,9.15
70c0c2d0-c,7,fb7818c0,21903,Organic Baby Spinach,OUT,1,2026-03-16T23:59:59.000000,2026-03-13,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,23.0,2.68,3.36
d5f7c09a-d,2,e9cb6a37,30489,Original Hummus,IN,3,2026-02-03T18:06:36.000000,2026-02-17,Purchase,Refrigerador,Congelados,14,C,214.0,7.14,14.3
617a67d1-6,6,13984da5,35951,Organic Unsweetened Almond Milk,OUT,1,2026-02-23T13:33:36.000000,2026-02-28,Consumption,Refrigerador,Lacteos y Refrigerados,5,A,15.0,0.55,0.34
8d70110d-d,1,d43955a2,13176,Bag of Organic Bananas,OUT,1,2026-03-08T20:26:36.000000,2026-03-07,Waste,Refrigerador,Frutas y Verduras,-1,D,346.0,3.89,88.3
e39c7b90-7,7,a5d9c186,19660,Spring Water,OUT,1,2026-04-10T08:44:36.000000,2026-04-14,Consumption,Estante,Bebidas,4,A,0.0,0.0,0.0
6a9d52bb-7,2,d0b87319,8518,Organic Red Onion,IN,1,2026-02-23T09:50:36.000000,2026-03-02,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,6.76
83ce986e-b,0,9324cf18,46979,Asparagus,IN,3,2026-04-06T13:53:36.000000,2026-04-13,Purchase,Refrigerador,Frutas y Verduras,7,A,18.0,2.35,3.53
1247308d-8,4,6d8bce01,27966,Organic Raspberries,OUT,1,2026-03-22T23:59:59.000000,2026-03-19,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,50.0,1.43,12.1
7b300e31-4,4,ad7db0fa,27966,Organic Raspberries,IN,2,2026-02-20T13:59:36.000000,2026-02-27,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
a897c86a-5,4,005955e6,39877,Organic Granny Smith Apple,OUT,3,2026-04-05T02:35:36.000000,2026-04-09,Consumption,Refrigerador,Frutas y Verduras,4,,,0.266,14.1
4f919312-c,6,1b4d527c,26604,Organic Blackberries,IN,3,2026-03-05T13:41:36.000000,2026-03-12,Purchase,Refrigerador,Frutas y Verduras,7,B,59.0,1.47,15.4
3f006671-e,0,dc6310ed,5077,100% Whole Wheat Bread,OUT,1,2026-03-19T01:28:36.000000,2026-03-30,Consumption,Despensa,Panaderia y Granos,11,C,256.0,11.6,48.8
6f1bf59b-2,3,83931a94,49235,Organic Half & Half,IN,3,2026-04-20T09:01:36.000000,2026-05-02,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
95ad19bd-b,4,357a5fe8,41950,Organic Tomato Cluster,OUT,1,2026-03-29T19:39:36.000000,2026-03-27,Waste,Refrigerador,Frutas y Verduras,-2,A,28.0,2.98,5.06
a50b1c3c-5,0,28e4bf21,19660,Spring Water,OUT,1,2026-02-24T19:33:36.000000,2026-03-22,Consumption,Estante,Bebidas,26,A,0.0,0.0,0.0
e7a25150-7,0,c575e4be,22035,Organic Whole String Cheese,OUT,1,2026-02-11T01:41:36.000000,2026-02-17,Consumption,Refrigerador,Lacteos y Refrigerados,6,B,50.0,1.45,6.25
4ba487eb-8,5,c782a173,9076,Blueberries,OUT,3,2026-04-18T23:59:59.000000,2026-04-15,Forced_Waste,Despensa,Despensa General,-3,B,57.0,0.71,12.1
c83d68e9-a,0,030810d1,35951,Organic Unsweetened Almond Milk,OUT,1,2026-04-03T13:52:36.000000,2026-04-13,Consumption,Refrigerador,Lacteos y Refrigerados,10,A,15.0,0.55,0.34
2828b69a-7,9,0808b1c0,49683,Cucumber Kirby,IN,1,2026-02-27T14:09:36.000000,2026-03-06,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
98fd692f-0,2,fd90a501,49235,Organic Half & Half,OUT,1,2026-04-05T13:29:36.000000,2026-04-07,Consumption,Refrigerador,Lacteos y Refrigerados,2,B,131.0,3.13,4.3
49cb91b6-9,4,7eae7341,8277,Apple Honeycrisp Organic,OUT,1,2026-04-21T06:20:36.000000,2026-04-20,Waste,Refrigerador,Frutas y Verduras,-1,,,0.102,14.7
ebc45cd7-8,9,ded99194,19660,Spring Water,IN,1,2026-03-05T07:14:36.000000,2026-04-04,Purchase,Estante,Bebidas,30,A,0.0,0.0,0.0
2a24c061-b,0,4d4bcda6,43352,Raspberries,OUT,2,2026-03-05T11:03:36.000000,2026-03-07,Consumption,Refrigerador,Frutas y Verduras,2,B,50.0,1.43,12.1
27afe15d-8,2,11c40a83,40706,Organic Grape Tomatoes,IN,3,2026-04-18T15:42:36.000000,2026-04-25,Purchase,Refrigerador,Frutas y Verduras,7,A,36.0,1.19,7.14
2f981745-3,3,6b820050,26604,Organic Blackberries,OUT,1,2026-04-26T01:59:36.000000,2026-04-30,Consumption,Refrigerador,Frutas y Verduras,4,B,59.0,1.47,15.4
c4105832-f,2,a09bc3d2,19660,Spring Water,IN,2,2026-04-27T08:52:36.000000,2026-05-27,Purchase,Estante,Bebidas,30,A,0.0,0.0,0.0
d13271b1-3,2,4962ca62,39275,Organic Blueberries,IN,3,2026-02-10T16:40:36.000000,2026-02-17,Purchase,Refrigerador,Frutas y Verduras,7,B,57.0,0.71,12.1
9e9504c9-e,4,3886fb18,28985,Michigan Organic Kale,OUT,1,2026-02-25T06:50:36.000000,2026-02-27,Consumption,Refrigerador,Frutas y Verduras,2,A,35.0,2.92,4.42
5fc6f4e1-5,6,b286117b,10749,Organic Red Bell Pepper,OUT,1,2026-02-01T19:03:36.000000,2026-02-08,Consumption,Refrigerador,Frutas y Verduras,7,,,0.896,6.65
451f76da-d,1,c56fc1c3,49235,Organic Half & Half,IN,1,2026-04-14T22:43:36.000000,2026-04-26,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
6ae80f4e-9,9,9216499e,30391,Organic Cucumber,IN,3,2026-04-05T10:30:36.000000,2026-04-12,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
83aa60c9-9,3,1f39c855,13176,Bag of Organic Bananas,IN,2,2026-04-01T13:54:36.000000,2026-04-08,Purchase,Refrigerador,Frutas y Verduras,7,D,346.0,3.89,88.3
aea485f8-8,4,4037b063,34126,Organic Italian Parsley Bunch,IN,3,2026-04-21T19:10:36.000000,2026-04-28,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
a3ff9a6e-c,2,f4da19e2,43352,Raspberries,IN,3,2026-04-15T20:46:36.000000,2026-04-22,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
3403fdd8-9,2,fcdb95c2,28204,Organic Fuji Apple,OUT,1,2026-02-21T00:00:36.000000,2026-02-27,Consumption,Refrigerador,Frutas y Verduras,6,D,400.0,0.0,90.0
4dc20d99-7,0,d039dd47,16797,Strawberries,IN,1,2026-02-11T14:36:36.000000,2026-02-18,Purchase,Refrigerador,Frutas y Verduras,7,,,1.43,8.57
92c04bc6-d,0,4e65931c,16797,Strawberries,OUT,3,2026-02-28T07:46:36.000000,2026-02-27,Waste,Refrigerador,Frutas y Verduras,-1,,,1.43,8.57
d51df2bc-8,6,29d87913,46979,Asparagus,IN,3,2026-04-29T14:49:36.000000,2026-05-06,Purchase,Refrigerador,Frutas y Verduras,7,A,18.0,2.35,3.53
cfd91d70-3,8,556db72d,45066,Honeycrisp Apple,OUT,1,2026-02-28T21:14:36.000000,2026-03-07,Consumption,Refrigerador,Frutas y Verduras,7,A,2.0,0.0,3.81
d7ffef88-3,8,57672e81,28985,Michigan Organic Kale,OUT,2,2026-04-14T04:13:36.000000,2026-04-15,Consumption,Refrigerador,Frutas y Verduras,1,A,35.0,2.92,4.42
3da775a2-d,7,39e64da8,30489,Original Hummus,IN,1,2026-04-19T07:31:36.000000,2026-05-03,Purchase,Refrigerador,Congelados,14,C,214.0,7.14,14.3
c74dbef1-7,9,2a7c2b07,47626,Large Lemon,OUT,1,2026-04-29T03:45:36.000000,2026-04-28,Waste,Refrigerador,Frutas y Verduras,-1,B,55.0,10.7,2.36
748f01d1-6,9,16e730e7,22935,Organic Yellow Onion,IN,3,2026-04-26T13:46:36.000000,2026-05-03,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,7.43
9d513898-4,0,f0c9e30e,31717,Organic Cilantro,IN,3,2026-05-01T12:33:36.000000,2026-05-08,Purchase,Refrigerador,Frutas y Verduras,7,A,0.0,0.0,0.0
80e7b093-4,5,bafd71fa,10749,Organic Red Bell Pepper,IN,3,2026-04-22T16:54:36.000000,2026-04-29,Purchase,Refrigerador,Frutas y Verduras,7,,,0.896,6.65
a80d3ee4-a,6,1125ac16,27086,Half & Half,OUT,1,2026-02-08T19:08:36.000000,2026-02-20,Consumption,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
db5480f6-2,0,75c18a75,45007,Organic Zucchini,OUT,1,2026-04-26T12:40:36.000000,2026-04-23,Waste,Refrigerador,Frutas y Verduras,-3,A,21.0,1.05,4.21
45dd9d69-9,8,e223b094,39275,Organic Blueberries,OUT,1,2026-03-30T23:59:59.000000,2026-03-27,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,57.0,0.71,12.1
2c050e5f-f,0,d6592187,43352,Raspberries,OUT,1,2026-02-24T19:33:36.000000,2026-02-21,Waste,Refrigerador,Frutas y Verduras,-3,B,50.0,1.43,12.1
521426cb-4,0,0472f3bf,21903,Organic Baby Spinach,OUT,1,2026-04-16T14:25:36.000000,2026-04-21,Consumption,Refrigerador,Frutas y Verduras,5,A,23.0,2.68,3.36
7b11e50f-5,2,2ac0fc1b,21903,Organic Baby Spinach,IN,2,2026-04-14T12:53:36.000000,2026-04-21,Purchase,Refrigerador,Frutas y Verduras,7,A,23.0,2.68,3.36
42fb443e-5,6,e75b025e,30489,Original Hummus,OUT,2,2026-04-25T17:35:36.000000,2026-04-27,Consumption,Refrigerador,Congelados,2,C,214.0,7.14,14.3
7594daf5-d,1,ab3a267d,5876,Organic Lemon,IN,3,2026-03-28T11:23:36.000000,2026-04-04,Purchase,Refrigerador,Frutas y Verduras,7,D,300.0,0.0,6.67
d7f0f5f4-d,2,e3a5a444,28985,Michigan Organic Kale,IN,1,2026-02-05T09:06:36.000000,2026-02-12,Purchase,Refrigerador,Frutas y Verduras,7,A,35.0,2.92,4.42
1dd3f2a1-9,8,00aa83de,8518,Organic Red Onion,OUT,1,2026-03-07T17:37:36.000000,2026-03-07,Consumption,Refrigerador,Frutas y Verduras,0,A,30.0,0.68,6.76
e9053c1a-7,5,fa51c86c,5876,Organic Lemon,OUT,1,2026-03-19T10:24:36.000000,2026-03-26,Consumption,Refrigerador,Frutas y Verduras,7,D,300.0,0.0,6.67
ebcbacdc-7,5,506a170a,49683,Cucumber Kirby,OUT,2,2026-03-25T23:59:59.000000,2026-03-22,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,34.0,0.5,6.79
68f14575-7,4,c18a98d9,4605,Yellow Onions,IN,1,2026-02-27T15:45:36.000000,2026-03-06,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,7.43
af4ef6be-7,4,e33414fe,47209,Organic Hass Avocado,OUT,1,2026-04-12T04:15:36.000000,2026-04-09,Waste,Refrigerador,Frutas y Verduras,-3,,,1.81,8.32
240cef29-0,1,111e1882,27845,Organic Whole Milk,OUT,1,2026-02-18T04:42:36.000000,2026-02-23,Consumption,Refrigerador,Lacteos y Refrigerados,5,B,62.0,3.39,5.08
20d60af4-b,1,b4d03d47,30391,Organic Cucumber,IN,2,2026-02-04T11:53:36.000000,2026-02-11,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
990c6c62-1,0,f4213e27,39275,Organic Blueberries,OUT,2,2026-03-05T03:47:36.000000,2026-03-11,Consumption,Refrigerador,Frutas y Verduras,6,B,57.0,0.71,12.1
e2a47b5a-4,2,16975039,21616,Organic Baby Arugula,IN,1,2026-03-29T17:44:36.000000,2026-04-05,Purchase,Refrigerador,Frutas y Verduras,7,A,25.0,2.82,3.52
2628f700-c,5,8a826c5d,4605,Yellow Onions,IN,1,2026-04-22T16:38:36.000000,2026-04-29,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,7.43
8b9be498-b,3,257f0e1e,19057,Organic Large Extra Fancy Fuji Apple,IN,1,2026-02-18T14:53:36.000000,2026-02-25,Purchase,Refrigerador,Frutas y Verduras,7,,,0.148,15.7
f7947ff4-a,1,4278e0e0,21616,Organic Baby Arugula,IN,1,2026-02-24T16:50:36.000000,2026-03-03,Purchase,Refrigerador,Frutas y Verduras,7,A,25.0,2.82,3.52
792cf2e4-6,0,ebd59413,35951,Organic Unsweetened Almond Milk,IN,3,2026-03-08T08:54:36.000000,2026-03-20,Purchase,Refrigerador,Lacteos y Refrigerados,12,A,15.0,0.55,0.34
9175819b-0,0,9439cca7,31717,Organic Cilantro,OUT,1,2026-03-11T22:07:36.000000,2026-03-10,Waste,Refrigerador,Frutas y Verduras,-1,A,0.0,0.0,0.0
d2936143-2,3,fc296523,30391,Organic Cucumber,OUT,3,2026-03-12T23:59:59.000000,2026-03-09,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,34.0,0.5,6.79
8c9619cd-4,4,b504e139,46979,Asparagus,OUT,2,2026-02-20T04:56:36.000000,2026-02-21,Consumption,Refrigerador,Frutas y Verduras,1,A,18.0,2.35,3.53
b9464f96-d,6,2a5869b9,47626,Large Lemon,IN,2,2026-04-27T21:36:36.000000,2026-05-04,Purchase,Refrigerador,Frutas y Verduras,7,B,55.0,10.7,2.36
2587653e-c,7,8e8dd916,37646,Organic Gala Apples,OUT,3,2026-04-22T18:50:36.000000,2026-04-23,Consumption,Refrigerador,Frutas y Verduras,1,B,52.0,0.32,14.3
dfaf5a88-8,8,668f8bdf,21903,Organic Baby Spinach,IN,3,2026-02-15T18:49:36.000000,2026-02-22,Purchase,Refrigerador,Frutas y Verduras,7,A,23.0,2.68,3.36
5d97b997-b,9,c6cdc8b7,30489,Original Hummus,OUT,2,2026-02-11T05:25:36.000000,2026-02-24,Consumption,Refrigerador,Congelados,13,C,214.0,7.14,14.3
7a42555f-a,4,4e822657,42265,Organic Baby Carrots,OUT,1,2026-02-26T12:17:36.000000,2026-03-03,Consumption,Refrigerador,Frutas y Verduras,5,A,35.0,1.18,8.24
bb281fb8-0,7,76288f73,47626,Large Lemon,IN,3,2026-03-14T01:44:36.000000,2026-03-21,Purchase,Refrigerador,Frutas y Verduras,7,B,55.0,10.7,2.36
38430bcd-0,1,24a997c3,30391,Organic Cucumber,IN,3,2026-04-21T17:33:36.000000,2026-04-28,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
4f47c635-d,2,b7f9e5fd,44632,Sparkling Water Grapefruit,IN,2,2026-04-14T06:29:36.000000,2026-05-14,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
c8b6a52c-4,7,cbed2f20,47626,Large Lemon,OUT,3,2026-02-23T23:37:36.000000,2026-02-28,Consumption,Refrigerador,Frutas y Verduras,5,B,55.0,10.7,2.36
04c7fd11-1,9,edffc147,47209,Organic Hass Avocado,IN,2,2026-02-16T16:48:36.000000,2026-02-23,Purchase,Refrigerador,Frutas y Verduras,7,,,1.81,8.32
99ee8a03-3,0,23a93d87,26209,Limes,OUT,1,2026-04-20T06:57:36.000000,2026-04-24,Consumption,Refrigerador,Frutas y Verduras,4,A,30.0,0.0,10.4
3b57491a-a,4,f598d2ed,31717,Organic Cilantro,OUT,1,2026-03-27T04:08:36.000000,2026-03-27,Consumption,Refrigerador,Frutas y Verduras,0,A,0.0,0.0,0.0
52ba49f1-7,1,9511549b,21616,Organic Baby Arugula,IN,3,2026-03-01T14:10:36.000000,2026-03-08,Purchase,Refrigerador,Frutas y Verduras,7,A,25.0,2.82,3.52
74f56224-f,4,a3bd2b34,27086,Half & Half,OUT,1,2026-03-11T08:41:36.000000,2026-03-21,Consumption,Refrigerador,Lacteos y Refrigerados,10,B,131.0,3.13,4.3
8f859dd9-4,4,dd80d818,43352,Raspberries,OUT,2,2026-03-20T23:01:36.000000,2026-03-23,Consumption,Refrigerador,Frutas y Verduras,3,B,50.0,1.43,12.1
3b3332ac-1,6,cf94fdeb,27966,Organic Raspberries,IN,3,2026-02-27T14:33:36.000000,2026-03-06,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
75f47445-9,7,7caf3193,16797,Strawberries,OUT,3,2026-03-04T21:51:36.000000,2026-03-11,Consumption,Refrigerador,Frutas y Verduras,7,,,1.43,8.57
d123fb8b-f,9,04de3391,39877,Organic Granny Smith Apple,OUT,2,2026-04-24T22:00:36.000000,2026-05-01,Consumption,Refrigerador,Frutas y Verduras,7,,,0.266,14.1
cd410cff-a,8,2da92cc5,28204,Organic Fuji Apple,OUT,2,2026-04-25T22:33:36.000000,2026-04-25,Consumption,Refrigerador,Frutas y Verduras,0,D,400.0,0.0,90.0
8773e1db-b,7,0f77c22c,19660,Spring Water,IN,3,2026-04-04T08:48:36.000000,2026-05-04,Purchase,Estante,Bebidas,30,A,0.0,0.0,0.0
9f5453a1-a,6,d683582e,9076,Blueberries,IN,2,2026-02-20T12:42:36.000000,2026-03-06,Purchase,Despensa,Despensa General,14,B,57.0,0.71,12.1
3d69decf-9,3,1bcdab3e,30489,Original Hummus,OUT,2,2026-03-24T06:51:36.000000,2026-04-03,Consumption,Refrigerador,Congelados,10,C,214.0,7.14,14.3
9d24128a-0,2,2209ddd1,49235,Organic Half & Half,IN,1,2026-04-25T12:14:36.000000,2026-05-07,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
f12f04dc-e,7,4646c62f,27104,Fresh Cauliflower,OUT,1,2026-03-26T12:01:36.000000,2026-03-26,Consumption,Refrigerador,Frutas y Verduras,0,B,52.0,1.94,5.01
4a1246f4-8,0,fcdfebdc,46979,Asparagus,OUT,1,2026-03-29T04:16:36.000000,2026-04-02,Consumption,Refrigerador,Frutas y Verduras,4,A,18.0,2.35,3.53
df98ee97-3,3,5de1ae6b,34126,Organic Italian Parsley Bunch,OUT,1,2026-04-26T23:59:59.000000,2026-04-23,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,392.0,7.43,76.25
c225202e-b,2,0ec5dc4a,26604,Organic Blackberries,IN,2,2026-02-20T18:59:36.000000,2026-02-27,Purchase,Refrigerador,Frutas y Verduras,7,B,59.0,1.47,15.4
fefb0374-7,6,26ba45c3,31717,Organic Cilantro,IN,2,2026-03-13T14:37:36.000000,2026-03-20,Purchase,Refrigerador,Frutas y Verduras,7,A,0.0,0.0,0.0
801bd620-4,5,c3670be3,41950,Organic Tomato Cluster,OUT,1,2026-04-28T13:55:36.000000,2026-05-01,Consumption,Refrigerador,Frutas y Verduras,3,A,28.0,2.98,5.06
a737a869-5,5,0eb9f4cb,19660,Spring Water,OUT,1,2026-04-20T22:15:36.000000,2026-05-14,Consumption,Estante,Bebidas,24,A,0.0,0.0,0.0
5c887b91-c,5,e652598c,35951,Organic Unsweetened Almond Milk,OUT,1,2026-02-15T04:57:36.000000,2026-02-26,Consumption,Refrigerador,Lacteos y Refrigerados,11,A,15.0,0.55,0.34
88c19ef7-d,9,ca05bdb5,41950,Organic Tomato Cluster,OUT,2,2026-03-22T23:59:59.000000,2026-03-19,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,28.0,2.98,5.06
ff237e4b-d,6,a5910c82,28985,Michigan Organic Kale,IN,2,2026-03-22T17:19:36.000000,2026-03-29,Purchase,Refrigerador,Frutas y Verduras,7,A,35.0,2.92,4.42
3fa75732-1,8,5ea9b76e,22035,Organic Whole String Cheese,OUT,3,2026-04-07T23:59:59.000000,2026-04-04,Forced_Waste,Refrigerador,Lacteos y Refrigerados,-3,B,50.0,1.45,6.25
a689e922-f,3,5071d789,45066,Honeycrisp Apple,IN,2,2026-04-20T15:31:36.000000,2026-04-27,Purchase,Refrigerador,Frutas y Verduras,7,A,2.0,0.0,3.81
